"sanhita","dixit","29470","16238100900","1"
"sankaran","thayumanavan","34911","56273450500","3"
"santosh","kumar","16355","17135076900","2"
"sara","graves","29888","56230532700","1"
"sarah","olson","32595","35604554400","2"
"sarah","zappe","19232","23096547700","2"
"saroj","biswas","9966","7402251601","4"
"saurabh","jha","685","7202726891","3"
"scott","baird","25615","8858682300","1"
"scott","doney","4615","35498837200","13"
"scott","koranda","6728","10639813600","29"
"scott","mahlke","36363","7003356183","4"
"scott","norris","31794","36798744100","2"
"scott","nuismer","38296","6603580513","2"
"scott","payne","16108","24376936500","2"
"scott","robertson","5851","35220420400","3"
"scott","russell","11023","7401537778","1"
"scott","wankel","18668","6507035424","8"
"scott","wankel","19867","6507035424","3"
"scott","williams","17016","7404834968","2"
"selena","smith","26036","7406652551","4"
"seon","kim","40172","26633919100","1"
"seth","debolt","28800","16678756400","1"
"seyed","iravani","21052","35599854500","3"
"shadia","habbal","10393","7003329166","8"
"shadia","habbal","29247","7003329166","8"
"shahab","mehraeen","11231","25623637100","1"
"shaik","zainuddin","32038","8395090900","4"
"shane","elipot","39765","15750491400","4"
"sharon","chu","35607","36141744100","1"
"sharon","locke","26324","55358121500","1"
"shawn","benner","25149","7102359731","2"
"shawn","bowers","8102","8902316500","4"
"sheila","ward","213","23029183200","1"
"sheldon","jacobson","12412","7402234410","1"
"sheng","shen","18882","16424657500","3"
"sheperd","doeleman","14245","6602389278","6"
"sherif","el-tawil","26949","7004029036","1"
"sherilyn","fritz","18604","35610780800","6"
"sherry","yennello","33742","7004504256","1"
"shi","wu","11512","55576208500","5"
"shichun","huang","10376","8562495300","6"
"shimeng","yu","38152","57191167914","2"
"shiv","halasyamani","41142","7004510743","3"
"shiwen","mao","24072","24475515300","8"
"shrikanth","narayanan","78","11539478500","4"
"shuhong","gao","31605","7403258016","3"
"shyamnath","gollakota","38655","24449959700","1"
"silvia","muro","30662","7005733865","1"
"silvia","secchi","7662","6602177564","5"
"simon","carn","1458","6603580448","1"
"simon","laflamme","40300","34168028300","2"
"siobhan","brady","3775","14821886800","6"
"sitharama","iyengar","34989","7202158118","2"
"soha","hassoun","34151","7006229725","5"
"solange","duhamel","39553","8209924900","9"
"sona","pandey","12018","7402453240","2"
"soura","dasgupta","17214","35508738500","2"
"squire","booker","36961","7006124653","6"
"stacey","smith","28815","7406655270","2"
"stephanie","kamel","39742","7005536083","2"
"stephanie","ludi","15209","8451897200","3"
"stephen","boppart","40014","7005075433","2"
"stephen","carpenter","33551","55630395300","5"
"stephen","garoff","12153","56264310500","3"
"stephen","gatesy","20112","6603689116","3"
"stephen","henderson","5639","34769653700","1"
"stephen","humphrey","40410","7101601877","1"
"stephen","keil","3096","35414731800","1"
"stephen","moore","36792","35974961100","1"
"stephen","moose","26200","6602680454","16"
"stephen","schnetzer","22050","55958084100","4"
"stephen","scott","29852","55415717100","1"
"stephen","shenker","23466","56275068800","8"
"steven","almo","15950","7006885362","1"
"steven","brown","42409","7501416869","9"
"steven","feldstein","9921","7005561589","6"
"steven","glaser","8919","7101907749","2"
"steven","graves","40281","35399701200","1"
"steven","holloway","39727","7102883554","2"
"steven","lumetta","25932","6603009388","2"
"steven","mcnulty","4643","7005497884","5"
"steven","oberbauer","35477","7003782564","5"
"steven","rolston","6178","7004919930","5"
"su","gao","12714","7403257695","2"
"sudarshan","srinivasan","7972","55431293100","8"
"sudha","arlikatti","29768","6504028057","4"
"sudip","mazumder","2718","7006734291","2"
"suely","black","2452","8542964700","1"
"suhas","diggavi","24140","7003736362","6"
"sujith","ravi","38516","10239064200","4"
"sula","vanderplank","2131","56122131800","1"
"suljo","linic","29939","6602543828","2"
"suresh","venkatasubramanian","7765","6603934766","6"
"susan","graham","3368","7401977646","2"
"susan","johnson","36583","7406326693","1"
"susan","schwartz","25281","55279711500","10"
"susan","shadle","19313","6603897423","1"
"susan","sunbury","15486","55189970400","4"
"susannah","scott","2527","7401505945","6"
"susanne","stemmer","32050","7005777244","8"
"sushmita","roy","27845","7404587557","1"
"suzanne","dietrich","35361","7102432365","1"
"suzette","burckhard","4174","6506919167","1"
"swastik","kar","12876","8727687700","3"
"takashi","tomioka","11498","36053970900","1"
"takeshi","inomata","41854","7102562768","1"
"tamara","harms","5875","8855144200","14"
"tanya","berger-wolf","153","14830925800","3"
"tanya","berger-wolf","18523","14830925800","1"
"tao","ju","28948","7004852916","3"
"tapabrata","maiti","6990","7003708853","2"
"taylor","hughes","28076","8939136700","8"
"teresa","steele","24606","7102735252","4"
"teri","odom","40245","35556665900","1"
"terrence","simon","4206","7202910002","5"
"terri","hedgpeth","34154","16238491300","2"
"terry","plank","38162","6701688672","18"
"tess","russo","25127","56480145700","6"
"theodore","henry","35949","7102043557","2"
"theodore","papenfuss","3734","6603825063","4"
"theodore","randolph","9502","7005729819","3"
"theodore","williams","14287","7404172055","6"
"theresa","lant","20225","6602517838","1"
"thomas","bruns","4565","35578568900","2"
"thomas","chen","32502","56143504800","1"
"thomas","church","6636","36183725400","2"
"thomas","diprete","34509","6603542390","3"
"thomas","hamann","11108","8605735600","1"
"thomas","miller","21815","7403947822","4"
"thomas","miller","40955","7403948237","19"
"thomas","pypker","10532","6508250345","5"
"thomas","wenisch","31429","8930286200","8"
"thomas","wu","6462","56302311000","1"
"tianfeng","lu","26997","7402684692","4"
"tim","cochran","22480","7005494532","5"
"timothy","brown","16157","24829119100","4"
"timothy","king","31544","56207525800","1"
"timothy","white","20339","7402587163","1"
"tina","eliassi-rad","23315","6507223439","3"
"tobias","hanrath","5300","6602759188","2"
"todd","sikora","19738","7006916695","10"
"tom","mcklin","26208","8079181400","4"
"tom","oder","16049","6601967248","1"
"tommaso","melodia","41150","6602320889","9"
"tommy","minyard","9564","6506590278","3"
"tomonari","furukawa","20148","7403160322","1"
"toni","kutchan","34818","7006290255","1"
"tony","heinz","211","56709351100","1"
"tracie","costantino","12263","6603465210","2"
"umesh","vaidya","11114","23570210800","2"
"umesh","vazirani","916","7003318617","5"
"urbashi","mitra","14446","7005731089","7"
"uri","wilensky","36331","6507819920","14"
"uttam","tambar","11196","8502712000","1"
"uwe","konopka","21195","6602728196","5"
"v.","bringi","9822","57154392700","1"
"vadym","apalkov","22360","55389542300","4"
"valentina","harizanov","9779","6602261644","2"
"vassilios","morellas","36528","6508143016","2"
"vaughan","voller","17558","7006527930","3"
"vaughan","voller","23696","7006527930","6"
"venkat","gopalan","485","7005753443","1"
"venkatesh","merwade","10782","8519969000","9"
"vijayalakshmi","atluri","3322","57190679037","2"
"vincent","harris","2730","7102072267","1"
"vincent","roscigno","31214","6701417629","3"
"vincent","voelz","32477","6508381705","4"
"virgil","solomon","34889","6701713588","2"
"virginia","armbrust","4559","6701626834","7"
"virginia","davis","9366","7102902822","2"
"vladimir","alexeev","13037","7005537814","7"
"volker","radeloff","10377","6603785931","2"
"wafa","amir","34751","12791251800","1"
"walter","piper","17586","7102916284","1"
"wanda","strychalski","15738","36618069200","1"
"warren","collins","1228","7402106057","2"
"wayne","schubert","20","7202741460","5"
"wayne","stark","993","7202999578","4"
"wei","li","9805","24758839600","2"
"wei","wang","42259","36072896000","12"
"wei","zhang","25130","36066941200","5"
"weida","wu","41337","55707432400","8"
"weihua","song","4022","8670855400","7"
"weisong","shi","13330","7402664239","4"
"wenzhen","li","40820","56389763100","1"
"william","barth","9564","9245017300","2"
"william","bemis","22759","6603606506","1"
"william","buck","7683","7103367716","5"
"william","gilly","33943","7004245063","1"
"william","klug","22550","7005957729","2"
"william","ott","40639","8619703900","3"
"william","sanders","17476","35602407400","3"
"william","smyth","3933","7005758770","8"
"william","stumph","11981","7003778195","1"
"winsor","lowe","19641","7102817264","3"
"wyatt","lloyd","40467","24529053800","2"
"xavier","siemens","6805","35228042900","2"
"xian","lu","26726","36120812600","5"
"xiangdong","zhang","3628","35202450400","6"
"xiaojing","yuan","39644","55982647300","5"
"xiaoping","sun","16118","55584804835","1"
"xiaosong","li","31788","35234158000","3"
"xiaoxia","lin","25201","7404513026","1"
"xiaoxing","xi","22659","7102837783","3"
"xintao","wu","9112","8426129400","2"
"xuan","zhao","28105","56310477300","1"
"xun","gong","16379","55416180100","1"
"yanfei","gao","13702","24741191200","1"
"yang","yi","40461","7202372784","5"
"yasutomo","uemura","6930","56577449300","4"
"ye","duan","17985","7202190080","4"
"yeshaiahu","fainman","31122","7007022066","5"
"yicheng","tu","8046","7201525630","4"
"yifan","liu","32325","36826419400","3"
"yiling","chen","1823","35224529500","5"
"ying","xu","11163","7405429019","1"
"yingchen","yang","25979","14831842700","2"
"yong","kim","30483","54784526900","4"
"yong","wang","9360","36072381800","6"
"yong","xu","36029","56095054000","2"
"yun","kang","19281","36147435500","1"
"yuri","gorby","41977","6701432647","5"
"yuri","shprits","17651","8920720500","4"
"yvonne","ng","5506","23988940300","1"
"zachary","grasley","40362","6508093639","1"
"zbigniew","kolber","17400","7003648490","2"
"zhaomin","yang","33401","7405432620","1"
"zhendong","su","23804","7402248744","5"
"zhenghao","zhang","10926","55571695000","3"
"zhi","wang","38739","7701311258","6"
"zhibiao","zhao","22510","24476706100","3"
"zhiqiang","cao","32216","36445483200","2"
"zhiwen","liu","20573","56101453300","1"
"zhong","wang","41235","24544933200","6"
"aaron","ellison","15600","34975053400","2"
"aaron","pietruszka","8165","6603143662","7"
"aaron","wirsing","10495","6602170672","9"
"abigail jurist","levy","15454","36004972100","1"
"adam","abate","18820","9841399300","1"
"adam","siepielski","19127","8052851500","2"
"adam","sobel","10266","7102567936","16"
"aimee","dunlap","3470","6601994112","6"
"alan","gilchrist","16269","7102622128","1"
"alan","hackbarth","14873","55801015200","2"
"alan","levander","266","7004095965","3"
"alan","munn","20670","7003506535","1"
"alan","turner","27664","54938885400","10"
"alex","brown","30943","35398071800","8"
"alex","punnoose","9540","7003875741","1"
"alexa","griesel","2205","13006737100","4"
"alexander","kolker","10125","23492321500","7"
"alexander","kusenko","41288","55139322600","1"
"alexander","polishchuk","30226","7004476955","3"
"alexander","sergienko","22507","36861583700","2"
"alexander","vakakis","40322","7004635237","5"
"alexei","sokolov","31833","35556204500","5"
"ali","akoglu","200","24479551600","1"
"ali","dhinojwala","6859","7003311252","3"
"alicia","washington","17356","19640736500","1"
"alissa","kendall","25806","8323560800","2"
"allen","mills","13530","16198226600","1"
"allison","jones-farmer","10010","9279865500","1"
"amie","boal","36961","8520609400","4"
"amlan","ganguly","12512","18934372500","2"
"amro","hamdoun","23296","6602920858","2"
"amy","hessl","28627","6603357283","7"
"amy","javernick-will","12618","34867962900","2"
"amy","walker","14526","7403910248","4"
"anand","puppala","3948","35586394600","1"
"anastasia","samaras","27324","8915107900","2"
"andrea","berez","37899","54794915100","1"
"andreas","molisch","2336","7006594890","5"
"andrew","bell","13294","46760985500","1"
"andrew","blumberg","11301","7101876242","6"
"andrew","carnie","40653","8948049300","2"
"andrew","clark","19504","7404479646","3"
"andrew","deans","2104","6603925497","5"
"andrew","elby","29007","6603166875","4"
"andrew","hipp","19214","8719826300","4"
"andrew","klein","23846","55350524600","1"
"andrew","ko","17352","7007018374","7"
"andrew","methven","13485","6603502018","6"
"andrew","newman","37789","7201587517","10"
"andrew","nyblade","10202","7004179936","8"
"andrew","sih","39336","7006332218","4"
"andrey","proshutinsky","21466","6603573706","10"
"angela","wilson","14590","7404870386","2"
"angelos","keromytis","15500","35601457700","5"
"ann","cavallo","36580","7101973816","1"
"ann","impullitti","25901","13612364700","1"
"anne","britt","36423","7006083615","1"
"anne","mccoy","40583","7005074732","3"
"anthony","aufdenkampe","26270","6602205725","20"
"anthony","gonzalez","7212","57075491900","8"
"april","kloxin","18915","23497280400","3"
"april","zenisky","24486","56308805700","2"
"aravind","srinivasan","3072","35585748000","8"
"armin","mikler","41641","6602628235","5"
"arnold","rosenberg","15057","7402585708","11"
"aron","crowell","13025","6701432413","2"
"arshad","kudrolli","41445","55910216300","2"
"arthur","hunt","28314","7201428186","2"
"arul","jayaraman","6935","8850543300","3"
"arun","ross","16971","7402568052","2"
"ashlie","martini","30040","55439442600","2"
"astrid","jacobson","25969","7403204364","1"
"athanasios","nenes","17546","6701378450","11"
"azad","naeemi","18984","6602173751","2"
"azadeh","davoodi","4909","6507428231","3"
"bala","subramaniam","26236","7004880306","5"
"barbara","bond","5723","7006867827","1"
"barbara","buckley","15450","8136155500","7"
"barbara","sprung","27480","6507390238","1"
"barbara","thiers","27532","7003626341","1"
"baris","taskin","16403","56273862600","1"
"barrett","thomas","20818","7401507963","4"
"barry","trimmer","6315","7003929485","1"
"basil","tikoff","42429","7004516940","7"
"basil","tikoff","4469","7004516940","5"
"benchun","duan","19024","9535152100","4"
"benjamin","shapiro","40647","7402300575","2"
"benson","shing","13904","7003545706","5"
"bernard","rees","35125","7006116879","1"
"bernd","lange","39407","7101823530","9"
"bette","otto-bliesner","33521","6701853567","8"
"beverly","woolf","24621","7004754669","14"
"bevil","conway","28350","7202650832","1"
"bhuvan","urgaonkar","1826","14020908300","5"
"bilge","mutlu","13957","15060220700","2"
"blair","perot","28445","6602086224","1"
"blaise","bourdin","23052","22949897800","1"
"blanca","barquera","4803","6701320902","2"
"blayne","heckel","22042","6701668852","2"
"bonnie","jacobs","4916","7202255840","10"
"bonnie","westra","26880","6701647862","4"
"bradley","cardinale","4566","6603742749","1"
"bradley","efron","13974","7004328455","4"
"brendan","buckley","21520","7102038796","10"
"brent","mishler","13792","6601958116","7"
"brent","opell","19527","7003538659","2"
"brian","butler","38057","14120837200","10"
"brian","cunningham","6104","7202329774","4"
"brian","grady","3993","7006090144","1"
"brian","inouye","28488","6603932446","17"
"brian","mcglynn","25143","6602116854","4"
"brian","skromme","24519","7004915574","2"
"brian","tiburzi","13433","6603815195","1"
"brian","welsch","18321","22837020800","9"
"brock","lameres","35416","6603420483","1"
"bruce","futcher","28889","7003462669","3"
"bruce","hansen","25909","7403018655","2"
"bruce","hungate","8329","7003965032","20"
"bruce","lee","9319","35272935100","2"
"bruce","logan","40566","55762454700","2"
"bruce","macfadden","7709","56025843300","3"
"bryan","pfister","34935","7003311305","1"
"burkhard","schulz","5080","36727631500","2"
"cameron","davidson","7869","7202174968","5"
"camillo","taylor","36510","7404823052","3"
"canan","bilen-green","275","25654537800","6"
"cankui","zhang","41001","16026138600","2"
"carlos","salgado","13431","35228024200","14"
"caroline","tolbert","26064","7004018910","1"
"caroline","ziemkiewicz","15094","23991989700","2"
"carolyn","edwards","366","55350763500","1"
"carolyn","maher","36470","7101787368","1"
"carolyn","smith-morris","41084","8571111500","1"
"carsten","krebs","8532","7103010277","6"
"catherine","law","17367","56112540400","2"
"catherine","reinke","16168","7005488586","2"
"cecilia","ridgeway","21303","7004190680","1"
"chad","landis","12621","7102655133","6"
"chandan","reddy","16353","12752116500","1"
"chao","wang","36147","55822031100","4"
"chaoli","wang","17895","55822031100","4"
"charles","clancy","21402","7006894812","1"
"charles","derby","4164","7006809234","2"
"charles","eggleton","28961","6603670628","3"
"charles","feldhaus","31487","6506909807","1"
"charles","redman","1667","7202016578","1"
"charles","thompson","472","7404238510","1"
"charlotte","demott","37392","6507017020","12"
"chengkai","li","31859","10739441000","3"
"chiang","shih","5750","49862116700","2"
"chiradeep","sen","42147","35280672500","3"
"chong","cheng","32532","7404796572","3"
"chong","fang","39103","8873266300","2"
"chris","german","16775","7004994297","5"
"chris","hammel","314","7006189502","10"
"christine","lisetti","34401","6602670860","4"
"christine","luscombe","4194","8984155600","5"
"christoph","garth","3305","23099744400","1"
"christopher","austin","10517","7201679696","3"
"christopher","bardeen","13719","7003840634","4"
"christopher","boone","3750","7102162181","11"
"christopher","fasano","16452","14031574500","1"
"christopher","fedo","18630","6701916438","1"
"christopher","gill","24853","7202424880","7"
"christopher","hansen","17951","56268043100","1"
"christopher","leighton","22587","35557009300","1"
"christopher","roberts","6250","7403047842","6"
"christopher","scholin","2244","6603988723","3"
"christopher","white","36224","7404152922","2"
"chun","liu","14859","43762317000","3"
"chunqiang","li","2183","7501684382","2"
"cindy","taylor","11548","36341688300","1"
"claudio","cioffi-revilla","8802","6603233416","2"
"clifford","morden","8267","7003416920","4"
"colin","brown","32852","55574218109","1"
"connie","mulligan","37934","8077054400","2"
"constance","bland","19824","7005225369","2"
"cornelia","caragea","34421","10244291600","1"
"craig","clements","11358","7007017266","3"
"craig","duvall","27657","6603963710","1"
"craig","epifanio","37646","7003408255","3"
"craig","hill","17268","35598253700","1"
"craig","stewart","13377","36142335600","1"
"cranos","williams","18206","55574214100","3"
"curtis","lively","1094","7005285797","5"
"cynthia","collins","5170","7401739550","3"
"dallas","trinkle","2861","6602846699","2"
"dan","simon","27010","7402652780","2"
"dana","brunson","26439","55826135100","2"
"daniel","apley","20728","6701685824","3"
"daniel","ashbrook","40447","8425612300","2"
"daniel","attinger","16854","15130907300","1"
"daniel","damelin","35875","41460954100","5"
"daniel","lowd","38500","12140683600","1"
"daniel","miller","32930","55354553100","1"
"daniel","sheehy","11329","7003712138","4"
"daniel","sorin","14822","6603025742","2"
"daniel","spalink","22794","56190492400","4"
"daniela","oliveira","38290","56718643300","6"
"daniela","rus","7976","7004511052","4"
"daqing","hou","17944","36984909400","3"
"darin","croft","2180","7101684573","3"
"darren","gergle","1578","6505994142","1"
"dave","white","1667","55456557900","6"
"david","arscott","38598","6603443205","5"
"david","bauer","11516","7401721214","2"
"david","blaauw","7451","7006597968","5"
"david","braun","39911","23972180300","9"
"david","damanik","10838","7003792118","6"
"david","eisenbud","2701","7003276193","6"
"david","foster","10539","7403219324","12"
"david","goldsby","41044","6602207715","2"
"david","horntrop","25026","6506898141","1"
"david","hysell","26686","7004264630","21"
"david","janes","30797","7005861520","2"
"david","kaeli","17458","7003340827","1"
"david","lambert","10609","22953543700","1"
"david","lawrence","21568","7402207328","9"
"david","mark welch","20195","6602214581","2"
"david","maxwell","28584","35473088400","1"
"david","morse","22715","8207084600","1"
"david","nicol","21436","7102659271","2"
"david","penneys","40681","55093453000","3"
"david","pollard","18473","55624850800","5"
"david","rizzo","7761","7005922431","2"
"david","seidman","13794","7102816819","5"
"david","sherman","8740","8445712600","5"
"david","stahl","1118","7102886944","2"
"david","stelly","3720","7003696727","7"
"david","uttal","33926","6701721776","11"
"david","wassarman","5766","7003376862","2"
"david","weisrock","31466","6506683924","4"
"debra","bernstein","18707","14321114200","3"
"deidre","sullivan","22994","7402474259","1"
"deirdre","mulligan","42425","22835924000","3"
"denis","rousseau","31047","7201862456","3"
"dennis","geist","8918","7004593770","6"
"dennis","stanton","10839","7005937007","6"
"desmond","lawler","25676","7005291805","3"
"desmond","lawler","25687","7005291805","2"
"diana","marculescu","25137","7004688039","6"
"diane","murphy","3767","55349115500","1"
"diane","stoecker","29096","7003870229","6"
"dieter","van melkebeek","23919","6603621897","1"
"dmitri","kilin","39975","6602646428","1"
"dmitry","zenkov","14231","6701397632","1"
"donald","marolf","13372","7003322011","4"
"donald","mceachron","1343","6603859784","1"
"donald","schwert","19966","6602837916","1"
"donald","voigt","4404","7005722618","21"
"dongdong","zhang","35816","50862167400","2"
"donna","fennell","25624","7005325387","1"
"dorina","mihut","16125","6507234602","1"
"douglas","bolender","33414","55331309800","2"
"douglas","dreger","4870","7005741006","4"
"douglas","edwards","33426","7404087023","2"
"douglas","finkbeiner","23073","7003774202","5"
"douglas","jones","1415","7406576802","2"
"douglas","jones","867","23080630300","1"
"douglas","wiens","1537","7006218722","9"
"douglass","klein","752","55619312322","1"
"dror","baron","15011","7201989321","2"
"eduard","akhunov","36733","6602462798","1"
"edward","brook","2526","6701827213","7"
"edward","cook","41012","7202259586","19"
"edward","garnero","6361","7004259594","6"
"edward","maginn","9520","7004113860","2"
"edward","vytlacil","3667","6603176381","1"
"edwin","schmeckpeper","24460","6602434676","1"
"eli","greenbaum","10444","7006821092","1"
"elizabeth","cady","26891","23093246500","1"
"elizabeth","cassano","33261","6701802931","4"
"elizabeth","hajek","8707","22941122100","5"
"ellen","zegura","7981","7004144540","8"
"elowyn","yager","719","23096716000","14"
"elsa","villa","16441","7102499649","1"
"elva","jones","9795","27867820900","3"
"emilie","snell-rood","28636","6506637248","2"
"emily","bernhardt","34703","7007044685","6"
"emily","elliott","987","23004256500","7"
"emily","finzel","33777","36709617100","2"
"emily","jacobs-palmer","14097","6505471527","2"
"emily","stanley","33551","7103284815","4"
"emina","torlak","25865","23089529200","3"
"emma","rosi-marshall","28474","6505822000","30"
"engin","ipek","14954","8912980300","3"
"erez","zadok","15525","9735929500","1"
"eric","davidson","19585","7402237792","19"
"eric","feigelson","945","7005914044","3"
"eric","mittelstaedt","39325","10438829300","1"
"eric","schmelz","9890","7004121349","7"
"erin","grey","34764","6603864727","3"
"erin","mctigue","36873","25823953900","2"
"erin","pettit","10211","7004281114","15"
"erle","ellis","10658","7201898915","2"
"eugene","vasserman","18571","22136652700","3"
"evan","beach","26233","8253791000","2"
"evan","smith","39653","54414685900","1"
"evelyn","wang","37153","7403413981","3"
"farokh","bastani","8879","7006067756","5"
"federico","ardila","2119","6603094850","4"
"federico","rodriguez hertz","40778","14019310000","4"
"feng","gu","29057","35193880100","2"
"flora","meilleur","6253","8081601200","1"
"francis","macdonald","10777","8972504300","5"
"francis","quek","36480","6701855935","4"
"frank","lewis","31104","24729085600","4"
"frank","toffoletto","13067","56962791400","23"
"fred","becchetti","2612","35510596000","5"
"frederik","nijhout","8404","35492280100","4"
"gagan","agrawal","26251","55272368800","2"
"gary","eiceman","21966","7005422920","1"
"gary","holton","37899","26121225300","2"
"gary","leal","30748","56568519400","1"
"gbekeloluwa","oguntimein","19806","6603378973","3"
"gbekeloluwa","oguntimein","2419","6603378973","3"
"ge","yang","10959","36180408900","2"
"gennady","shvets","33103","7006205144","2"
"geoffrey","abers","39869","6701414861","17"
"geoffrey","challen","13403","35316903900","5"
"geoffrey","kapler","32325","6701794137","4"
"george","mangun","15949","7003972820","5"
"george","pharr","6263","7006705600","4"
"george","runger","20731","7004369255","3"
"georges","fadel","9194","7004697707","2"
"gerald","clore","18657","7103024237","1"
"gerhard","sonnert","26171","6508264608","1"
"gerry","dozier","25226","7004338086","3"
"gert","lanckriet","5085","7801431767","1"
"gongguo","tang","40412","16317856700","5"
"gos","micklem","20158","6602388532","6"
"graham","wilson","1390","7404530443","12"
"gregory","gilbert","1569","7201879877","2"
"gregory","grason","36296","8974632100","1"
"gregory","hislop","15650","7004200924","13"
"gregory","kohn","22828","48461506500","1"
"gregory","margulis","5986","35608550600","3"
"guangwen","zhou","5268","57189305082","1"
"guevara","noubir","31953","6603508734","1"
"guillaume","machicoane","33082","9432839900","2"
"guiren","wang","1971","23991489500","1"
"gunar","schirner","23854","16176645500","3"
"guoliang","xing","37733","7103115606","3"
"gurdip","singh","17467","7404167911","4"
"guy","grossman","19936","35832606100","1"
"haitao","zheng","37199","7403440632","5"
"hanming","fang","39737","7402542831","2"
"hari","kalva","1289","6603852833","4"
"harkamal","walia","17057","9638614800","9"
"harold","metcalf","37430","7004175605","1"
"hayder","radha","25146","7004221007","1"
"heather","hines","27611","10438960900","1"
"heidar","malki","39644","35587881000","2"
"heng","huang","29003","55595998200","1"
"heng","huang","8084","7405609977","6"
"henry","wagaba","41001","37058216500","2"
"heping","liu","7560","55272985100","3"
"himadri","pakrasi","25065","7006603763","1"
"hira","koul","13316","7004214403","4"
"hong","lin","2422","26322502300","4"
"hongqiang","chen","25325","8723789200","2"
"hossein","haj-hariri","4203","6701539908","1"
"hossein","hashemi","8904","9133687000","2"
"hui","li","8747","36078486200","12"
"ian","davidson","34206","12344826300","5"
"ian","foster","1674","35572232000","2"
"ian","sellers","16150","6602493159","4"
"ifeoma","nwogu","20839","24177267900","2"
"igal","szleifer","30717","7003378431","3"
"igor","klebanov","23265","7006672674","14"
"igor","rodnianski","5962","6602772878","7"
"ilan","wapinski","35195","7801466178","1"
"ilona","kretzschmar","29241","56978094100","1"
"ilse","ipsen","50","6603710519","1"
"ilya","nemenman","32242","56004966100","4"
"insup","lee","9607","55519708000","12"
"ioannis","kakadiaris","24109","35600180100","1"
"ion","stoica","12461","7007009125","12"
"israel","wachs","21082","7006804734","1"
"ivan","fernandez","5276","7101615738","18"
"jacimaria","batista","21160","7005814273","1"
"jack","straton","17542","7003655357","1"
"jackie","langille","33794","15030019600","4"
"jacobus","van der merwe","26015","7101890391","4"
"jacqueline","barber","18698","55155936000","1"
"jacqueline","shanks","6039","7006229825","5"
"jacquelyn","sullivan","12253","7403984855","5"
"jaewoong","yoon","37343","36762634700","1"
"jagannathan","sankar","279","57000634300","2"
"james","beach","29023","8902316400","8"
"james","best","1695","7202379170","4"
"james","coan","14041","6701784253","1"
"james","cochran","8218","35227064400","1"
"james","davis","23380","55740847000","6"
"james","dickerson","29727","15063937800","3"
"james","dickerson","30596","15063937800","2"
"james","donahue","15898","7103221500","3"
"james","edmonds","17337","35554405700","1"
"james","fowler","17916","7402370679","1"
"james","gaherty","27288","6602879543","2"
"james","hone","8784","7007153765","14"
"james","lampinen","11706","7006325610","1"
"james","lawler","14164","7202870327","3"
"james","lerczak","19913","57103407500","9"
"james","mccutchan","37476","7004940843","3"
"james","moffett","39770","7005711340","22"
"james","moore","6081","36714091500","2"
"james","morris","42335","55730076200","2"
"james","neff","14197","7202749112","4"
"james","parkerson","31495","6701823558","2"
"james","pennebaker","26916","7005677125","1"
"james","ryan","37047","35459577200","1"
"james","sutherland","896","7202054996","1"
"james","tuck","32801","12344526400","5"
"jameson","wetmore","19418","16023313000","1"
"jamie","dyer","8070","7202228406","1"
"janet","branchaw","27464","6506683237","1"
"jarvis","haupt","18254","35221630900","2"
"jason","barnes","23156","7402288130","6"
"jason","henning","30570","26642621200","1"
"jason","hoeksema","8287","7004265167","8"
"jason","miller","27325","23395077000","4"
"jason","munshi-south","39464","56089114300","1"
"javier","vela","22565","7006223153","2"
"jay","kesner","12808","7006899849","3"
"jay","nunamaker","6122","7005361041","2"
"jayajit","chakraborty","42250","7101970433","2"
"jayan","thomas","28055","55568518097","1"
"jeff","lichtman","37822","55485761700","4"
"jeff","wilson","5540","7407987277","2"
"jeffery","saven","32471","6701511340","2"
"jeffrey","carver","11836","12446411300","6"
"jeffrey","dean","32814","36946556300","1"
"jeffrey","freymueller","14719","7004061281","7"
"jeffrey","froyd","37639","7004489173","12"
"jeffrey","lagarias","30395","24424100500","3"
"jeffrey","mermin","41010","56213549700","2"
"jeffry","madura","20360","7005415219","1"
"jennifer","benning","25691","8930394600","2"
"jennifer","forbey","10536","25637066500","6"
"jennifer","glass","35781","7201603506","1"
"jennifer","miller","34619","36116920400","1"
"jennifer","momsen","984","35932135600","4"
"jenny","lockard","39067","7005914929","1"
"jenny","mcfarland","4393","24833398400","5"
"jerome","reiter","9388","7006266978","3"
"jessica","hoover","25663","56744279400","1"
"jessica","oster","13071","35109622200","3"
"jian","sun","2715","8240981600","2"
"jiangyu","li","35968","12759616100","4"
"jie","peng","10842","35230957700","4"
"jie","wu","38183","7402944566","4"
"jin","wang","18310","7701311625","6"
"jin","zhao","14456","8709927600","1"
"jing","xiao","20833","50562551400","6"
"joaquim","martins","35832","7201798991","1"
"jochen","lauterbach","18413","7005955922","1"
"jodi","davenport","7203","7102649855","7"
"jody","klymak","3865","6602755372","28"
"joel","snow","16043","56310214200","2"
"joerg","schaefer","4414","12780166800","8"
"johanna","schmitt","39","7401900159","1"
"john","burleigh","13936","8588617700","8"
"john","campbell","39482","7404876498","27"
"john","chiang","31158","7201425334","8"
"john","doyle","8847","7403327302","2"
"john","fournelle","25818","6602587249","3"
"john","friel","21609","7005547242","1"
"john","garver","7875","7003870220","5"
"john","gerber","30251","55905749300","1"
"john","hamilton","29535","55510477900","2"
"john","hemminger","26017","7006553725","2"
"john","kominoski","16999","16744899000","11"
